id,price,nebenkosten,kaltmiete,location_postalCode,location_cityName,location_street,roomSize,description
6000305,13.1579,32,218,1309,Dresden Striesen,Krenkelstraße,19,"Ich gehe für ein halbes Jahr ins Praktikum. Anfang April bin ich weg und Ende August komme ich wieder.Das Zimmer wird freigeräumt, sodass lediglich die Möbel und Schränke bleiben. Zusätzlich verbleibt etwas Technik im ZImmer, die aber in der Ecke unterm Schreibtisch steht und nicht stört). Es wurde im Gegensatz zum Rest der Wohnung Laminat verlegt.Die Nachmittagssonne scheint durch das Fenster, die Morgensonne durch das Küchenfenster.An der Borsbergstraße gelegen bietet die Umgebung alles, was man braucht.Kaufland ist fußläufig, genau wie die ÖPNV, die Bäcker (plural), Friseur, Döner-/Griechische-/Asiatische-Restaurants.Zur Elbe fährt man in wenigen Minuten mit dem Fahrrad, der Große Garten (Park) Ist fußläufig (5-8min).Die 4, 10 und 64 fahren von der Mosenstraße, die 4 ist eine Nachtlinie. Heimkommt man immer!Zum Campus sind es mit dem Fahrrad ca. 25min, mit der Tram ebenfalls.Alles kann, nichts muss.Manchmal wird gemeinsam gefrühstückt, sich unterhalten, rumgeblödelt und gelacht. WG übergreifende Exkursionen gehörten bislang allerdings nicht dazu. Meine Mitbewohnerinnen sind jedoch lebensfrohe Zeitgenossen, die prinzipiell den Kontakt suchen.Andererseits kann jeder seinem Tagewerk nachgehen und man nimmt Rücksicht aufeinander.Es gibt derzeit nur für das Badezimmer einen Putzplan. Alle anderen gemeinsam genutzten Räume sind entsprechend der eigenen Nutzung und durch-scharfes-hinsehen nach Bedarf eigenstädig sauber zu halten. Im konkreten Fall lässt sich ansonsten sicherlich etwas absprechen.Die Wohnung ist mit allen Annehmlichkeiten ausgestattet:* Netflix Account* Multimedia Center in der Küche* Waschmaschine, Mikrowelle, Backofen, Geschirrspüler* Schnelles Internet und schnelles WLANLässt sich gut leben :)"
1009565,25.0000,0,350,55252,Mainz Kastel,Boelckestr.,14,"Dönneria, Pizzaria, KFC und McDOnnalsgegenüber"
2001445,19.2857,0,270,71120,Böblingen/Sindelfingen grafenau/döffingen,im Mittenbühl,14,"Zimmer in einer 4er-WG in einem Reihenhaus abzugeben. Das Zimmer ist 14qm groß. Großer Gemeinschaftsraum mit Fernseher, Couch und Esstisch ist ebenso vorhanden wie eine sonnige Terrasse.Die Küche ist miteiner Spülmaschine ausgestattet, im Keller befindet sich eine Waschmaschine.Gute Busverbindungen nach Böblingen/Sindelfingen. bei den 270€ handelt es sich um die warmmiete und beinhaltet strom,wasser und telefon/internet."
1009571,11.1000,0,222,78467,Konstanz Fürstenberg,Cherisystr.,20,"Hab schönes Zimmer in WG für März frei. Die WG hat ne große Wohnküche, mit Waschmaschine, Spülmaschine, Internet,eigentlich alles was man halt so braucht :)Das Zimmer kann auch Wochenweise vermietet werden!"
8000203,28.0000,0,420,50678,Köln Altstadt-Süd,Jakobstraße,15,"Moin! Zum 02.04.2022 werden in unserer 5er Wg zwei Zimmer frei. (Die Angabe bei der Höhe der Zimmermiete ist all inclusive)Die WG ist insgesamt ziemlich überragend. Wir haben eine große, offene Küche mit einem großen, offenen Esstisch, wo wir sehr oft groß und offen zusammen quatschen.Unsere WG ist vor sieben Jahren komplett renoviert worden. Das heißt, alles ist in einem guten Zustand. Es gibt zwei Bäder, eins mit Dusche, eins mit Badewanne. Spülmaschine, Waschmaschine, angenehme Fußbodenheizung und Fritz die Fritteuse (Heißluft) runden das exzellente Erlebnis ab. Die Lage könnte kaum zentraler sein. Supermärkte, Kiosk, Foodsharing-Verteiler und Hayati (kann durchaus mit Habibi mithalten) sind direkt um die Ecke und auch die Bahnanbindung ist tutti. Es dauert 15 min zum Hbf und 11 min nach Deutz Bf. Auch nette Kneipen, wie z B. die Lotta, sind hier direkt um die Ecke. Wir haben zwar leider keinen Balkon oder Garten, dafür ist der wunderbare Volksgarten oder auch der Trude-Herr-Park schnell zu erreichen und der Rhein ist auch nur einen Katzensprung entfernt.Übrig bleiben aus der bisherigen Konstellation Lucie, Leon und Aline. Wir sind eine sehr offene und fröhliche WG, die gerne miteinander vegetarisch kocht, diskutiert, Karten, Backgammon etc. spielt, demonstriert, Eis essen geht (außer Leon, der mag kein Eis, der isst dann was anderes) und/oder Bier trinkt und dabei die Revolution plant. Ein gemeinsamer Abend sieht z.B. so aus:Leon steht am Herd, pfeift und kocht. Aline ist sehr hungrig: Wie lange nooch, Leon? Lucie, gerade aufgewacht, entsteigt ihrem Zimmer - ihr hängt eine halbe Kippe aus dem Mundwinkel - und fragt: Jemand Lust auf ne Runde Backgammon? Was gibts denn bei dir heute Feines, Leon? .. 2 Stunden später .. am großen und offenen Esstisch herrscht allgemeines Food-Koma. Der Tiger im Regal schaut zu. Lucie sagt: Das muss ich auch mal kochen! (Sie wird es nie kochen). Leon gähnt. Isso!, sagt Alineund macht ein Bier auf. Lucie: Nen Ründchen Durak? Die Karten werden gemischt. Wir freuen uns darauf neue Mitbewohnis kennenzulernen - damit wir uns hier aber weiter wohlfühlen, haben sämtliche Diskriminierungsformen keinen Platz. Ausgrenzung von Nazis befürworten wir hingegen stark.Falls ihr die spießigen Hard-Facts hören wollt: Aline (26, Master Empowerment Studies) rutscht manchmal in einen regelrechten Sog, wahlweise beim Googlen von spannenden/unnötigen (da scheiden sich die Geister) Dingen oder beim Studieren des Aldi Prospekts. Sonstige Hobbies: viel Tanzen, bisschen Schwimmen, bisschen politisch aktiv, bisschen DJ (ok, vor Corona)Außerdem ist da noch Lucie (23), Gewerkschafterin und moralisch flexible Brettspielerin, mag Musik, Menschen, frische Kräuter, Jazz, Halbwissen über Nischeninteressen und schlechte Serien. Jobbt Teilzeit beim Lieferdienst. C&#039est la vie.Finally, Leon (23) Sonderpädagogik-Studi, ist saisonweise in der WG als Koch aktiv, während ihn im Sommer die FOBI (Fear of being inside) plagt, und er jede freie Minute unter freiem Himmel (mit Gitarre spielen, spazieren, Frisbee/ Basketball spielen oder Mond gucken) verbringt. Auch in den Wintermonaten ist aus seinem Zimmer öfters mal Musik zu hören, oder er pfeift gehend umher...Wir würden uns auf eine Person ab Anfang-Zwanzig freuen, die Lust auf Gemeinschaft hat und ein rücksichtsvolles Miteinander schätzt. Gemeinsame Abende sind uns wichtig, inklusive Speis und Trank.Wenn ihr es bis hierhin geschafft und das Gefühl habt, möglicherweise zu uns passen zu können, dann schreibt uns an! Wir brauchen weder euer Facebook-, Insta- noch sonstiges Selbstinszenierungs-Profil. Einfach ne nette, poetische, schaurige oder lustige, aber irgendwie authentische Nachricht wäre janz jut. Gerne könnt ihr euch auch in unser Küchenszenario einschleichen.PS. Wenn ihr schon zum 1.4. reinmüsst, kriegen wir das bestimmt geregelt. CASTING: Um euch besser kennen zu lernen, würden wir in dem Zeitraum 16. bis 25.03. Leute einladen, also schreibt gerne schonmal am besten alle Zeiten (immer frühestens so 16 Uhr) in diesem Zeitraum dazu, die euch passen würden! :) Wir freuen uns auf euch!"
7000289,21.6667,60,330,69117,Heidelberg Altstadt,Brunnengasse,18,"Hallo an alle: Es wird ein netter Nachmieter oder eine nette Nachmieterin für mein Zimmer gesucht. Das Zimmer ist ca. 18-20qm groß und hat Parkettboden sowie 2 sehr schöne große Fenster. Dadurch ist das Zimmer immer sehr schön hell. Man blickt direkt auf den Hinterbereich des psychologischen Instituts mit einem sehr schönen Baum als auch auf die Berge. Das Zimmer ist trotz Altstadt sehr ruhig gelegen, da es in einer kleinen Seitengasse der Hauptstraße liegt. An sich wird das Zimmer unmöbliert vermietet, allerdings sollte der Schrank in jedem Fall gegen einen Abschlag übernommen werden und ggf. nach Absprache auch das Palettenbett (ohne Matratze).Die Wohnung selbst ist 58qm groß: 2 Schlafzimmer (liegen sehr gut isoliert nebeneinander), ein kleines aber feines Tageslichtbad &amp Wohnzimmer mit angrenzender Küche. Des Weiteren gibt es einen Abstellraum auf dem Hausflur und ein Kellerabteil. Die Wohnung ist komplett ausgestattet. Für das Gesamtmobiliar sowie für die recht neue Waschmaschine und den Kleiderschrank im Zimmer sollte ein Abschlag von ca. 300-400€ gezahlt werden (das muss ich noch genau durchrechnen).Die Wohnung ist wirklich perfekt gelegen in Uni Nähe als auch zum Bismarckplatz (jeweils 5-10 Minuten Fußweg). Sie ist trotz Altstadtlage sehr ruhig und man kriegt vom Trubel in der Stadt nichts mit. Die beiden gleich großen Schlafzimmer gehenzur Gasse hin, das Wohnzimmer und die Küche blicken in den Garten - der dem Haus zur gemeinschaftlichen Benutzung zur Verfügung steht. :)Das WG-Leben ist hier immer sehr unkompliziert gewesen. Gesucht wird jemand der keine reine Zweck-WG sucht, sondern auch Interesse an einem entspannten Zusammenleben ganz ohne Zwang hat. Die liebe Anna, deine potenzielle neue Mitbewohnerin, ist sehr offen, herzlich und umkompliziert im Umgang und hat gerade ihren Master in VWL beendet. Sie wohnt bereits seit über 2 Jahren in der Wohnung und ihr Plan ist nun die nächsten Jahre zu promovieren. Außerdem treibt sie gerne Sport und ist allgemein ein sehr aktiver Mensch. Im Optimalfall bist du 25 Jahre aufwärts und selbst auch berufstätig. - allerdings sind das Richtlinien. Sprich: gesucht wird einfach jemand der passt. :) Wichtig wäre allerdings, dass du langfristig nach einer Bleibe suchst.Das Zimmer ist ab dem 1.12. frei und sollte spätestens zum 15.12. vermietet sein. Bitte schreibt einen kleinen Text (Hintergrund, Alter und was ihr sonst so treibt) über euch sowie ab wann ihr einziehen würdet. Besichtigungen und Kennenlernen sind zum 11./12./13. geplant.Wir bitten um etwas Geduld, da wir erst alles sichten müssen - ich schätze, dass wir uns in den nächsten 1-2 Tagen bei dir melden :)Lieben Gruß von Lisa"
3001161,15.3125,43,202,26129,Oldenburg Wechloy,Groninger Str.,16,"Hey, ich suche eine/n nette/n Nachmieter/in, da ich Oldenburg zum 16.12.2011 verlasse. Sie/Er soll nett, sympatisch und nicht sehrlaut sein.Besichtigung wäre Diestags Nachmittag ab 15.30 möglich. Bei Interesse melde dich einfach unter: Silvie"
4000329,19.0667,76,210,49080,Osnabrück Kalkhügel,Sutthauserstr.,15,"Das Zimmer ist ca. 15 m² groß und verfügt über schönen alten Dielenboden. Die Wände sind momentan weiß und rosa, kannst sie aber nach belieben renovieren. Die Decken sind ca. 3m hoch und bieten richtigen Altbaucharakter.Die Wohnung insgesamt verfügt über 102m².Das Bad ist mit Badewanne und einem Fenster ausgestattet.Die Küche ist sehr geräumig und verfügt über EBK und Spülmaschine :)!!Im Wohnzimmer ist auch genügend Platz vorhanden. Dann gibt es noch eine Art Wäsche/Abstellraum, sowie einen Flur.Die WG liegt im Stadtteil Kalkhügel. Direkt vor der Tür gibt es eine Bushaltestelle. Der Bus fährt alle 10 min und braucht bis zur Uni/Stadtmitte ca. 10 min. Ein Edeka gibt es ein paar hundert Meter weiter, sowieMarktkauf, Aldi und ein Gartencenter.Mit dir leben dann hier zwei Mädels (beide 21 &amp Studentinnen), die sich auf eine/n Mitbewohner/in freuen, die/der auch mal was unternehmen möchte und keine Zweck WG sucht. Im Wohnzimmer und der Küche gibt es genug Platz um dort gemütliche Abende zu verbringen(DVD, kochen etc.)Meldet euch einfach bei meiner Mitbewohnerin, die wird euch dann antworten und einen Besichtigungstermin ausmachen und das persönliche klären :)Wenn ihr Bilder haben wollt, könnt ihr mir einfach ne Email schreibenIhr könnt euch dann bei Leonie melden, das unten ist ihre Telefonnummer :)Oder ihr meldet euch bei mir das ist dann die Handynummer. Bitte auf Handy melden, ist nicht so kompliziert wie per Mail"
5000289,2.0588,0,35,4315,Leipzig Volkmarsdorf,Idastraße,17,"English version below Das Zimmer stelle ich für die Zeit des WGT zur Verfügung. 35 Euro pro Nacht, jede weitere Person 15 Euro. Es gibt ein großes Bett, in dem zwei Menschen gemütlich schlafen können, ansonsten wäre noch ausreichend Platz für eine Matratze. Ruhige baumbewachsene Straße. Sehr gute Verkehrsanbindung mit den Trams 1, 3, 7 und 8 (weniger als 10 Minuten zum Hauptbahnhof und ins Stadtzentrum) und dem Bus 70 (nach Connewitz, circa 20 Minuten) in direkter Nähe. Supermärkte und internationale Lebensmittelläden sind auch sehr nahe. Wir wohnen hier zu viert und eventuell sind einige von uns an dem Wochenende gar nicht in Leipzig. Wir haben eine gut ausgestattete Küche, in der ihr natürlich nach Belieben kochen und essen könnt. Außerdem haben wir eine Waschmaschine, falls ihr doch mal waschen müsst. Hoffentlich bis bald! Ruft ruhig bis ungefähr Mitternacht an. Room forrent for the long WGT weekend. 35 Euros per night, every additional person extra 15 Euros. There&#039s a comfy bed for two persons and enough space for an extra mattress. Quiet street with trees. Really good transport connection with trams 1, 3, 7 and 8 (less than 10 minutes to the main station and the city center) and bus 70 (about 20 minutes to Leipzig Connewitz) near by. There are also supermarkets and international grocery stores close to the flat. There are four people living here and eventually some of us are not in Leipzig on this weekend. There is a well fitted kitchen with all you need for cocking and having meals. Also there is a washing machine just in case you need wash. Hope to see you soon! You can always call me until about midnight."
8000207,33.3333,150,450,20146,Hamburg Rotherbaum,Reinfeldstraße,18,"Hallo, mein Name ist Gianfranco ich bin von Beruf Chefkoch in einem gehobenen Restaurant, 47 Jahre alt, komme aus Italien und lebe schon seit einem Jahr in Hamburg.Suche ab dem 01.Juni eine/n nette/n Mitbewohner/inIch bin mehr mit meiner Arbeit beschäftigt und deshalb sehr selten zu Hause. Aber wenn ich mal zu Hause bin, können wir auch gerne ein Bier zusammen trinken. Die Wohnung befindet sich im schönen Grindelviertel, sehr zentral zur Innenstadt. Das Schanzenviertel, Sankt Pauli, Eimsbüttel sind schnell zu Fuß zu erreichen. Planten un Blomen liegt direkt hinter dem Haus. Außerdem gibt es eine sehr gute Verkehrsanbindung mit dem 4er und 5er Bus (3min zuFuss. 5min zu Fuss gelangt man bis zur U-Bahn Station Sternschanze oder auch Haltestelle Schlump.Zu dem bekommt man alles was man zum Leben braucht wie Supermarkt, Kino (Abaton), Restaurants, Bars, Apotheke :) alles direkt um die Ecke.Nun zum Wesentlichen: Die Wohnung ist 65 qm groß und beiinhaltet 2 Schlafzimmer und einem Gemeinschaftsraum (15qm,) Küche und Badezimmer.Das zu vermietende Zimmer ist ca 13 qm groß, unmöbliert, mit Dielenboden und in ruhiger Lage.Die ganze Wohnung wurde vor kurzem komplett renoviert.Wenn du interessiert bist, schick mir doch einfach eine Nachricht oder ruf mich an. Ich werde mich dann umgehend bei dir melden.Liebe Grüße.Gianfranco"
1009159,7.0000,90,155,2826,Görlitz Zentrum,Jochmannstraße,35,"Die Wohnung verfügt über ein großes Bad mit Badewanne (15 m²). In der Küche befindet sich soweit alles was man braucht (komplette Küche...... :-) Die Wohnung ist insgesamt 112 m² groß + 10 m² Balkon.Der Garten hinter dem Haus eignet sich ideal zum Grillen und Party machen (knapp 1000 m²) Der Hof ist verschlossen und eignet sich ideal zum abstellen von Auto oder Zweirad.Das Haus befindet sich direkt im Zentrum in einer ruhigen Straße, die Stadtbibliothek ist etwa 30 m entfernt, der nächste EDEKA ca. 500 m.-Das Haus befindet sich direkt im Zentrum in einer ruhigen Straße, die Stadtbibliothek ist etwa 30 m entfernt, der nächste EDEKA ca. 500 m.- Das Zentrum der Stadt liegt direkt vor der Tür, jedoch lädt der große Garten zum entspannen ein.- Trotz der Zentrumslage ist es sehr ruhigDas WG Leben war bisher sehr harmonisch.In der großen Küche und auf dem Balkon kann man sich treffen um auch mal untereinander gemeinsam Zeit zu verbringen.P.S: Wenn möglich bitte kurz eine SMS schicken, ich rufe zurück. Danke bis dann"
3001163,8.0000,0,200,96169,Bamberg Lauter-Appendorf,Baunacher Straße,25,"Hallo,habe zwei helle Zimmer mit eigenen Bad in schöner Umgebung zu vermieten. Nach Bamberg ist es nur ein Katzensprung, da es aber kaum öffentliche Verkehrsmittel gibt benötigst du definitiv ein eigenes Auto. Auch Bäcker oder Supermarkt gibt es hier nicht. Um die Zeit zu überbrücken bis du in Bamberg deine perfekte Wohnung gefunden hast taugt es.WLAN, Bett, Kleiderschrank und ein Schreibtisch sind bereits vorhanden. Du könntest also sofort einziehen. Sobald du anderweitig fündig geworden bist, kannst du hier auch unproblematisch wieder ausziehen. Im Haus wohnen meine beiden Tanten und ich. Wenn du noch irgendwelche Fragen hast, kannst du dich gerne telefonisch oder per Mail an mich wenden. Dominik"
6000676,18.0000,20,340,13353,Berlin Wedding,Seestr,20,"- 20 qm schönes Altbauzimmer mit schönen Dielen und 2 großen Fenstern- komplett möbliert- ruhige Lage im Hinterhaus 2.OG- schöne neue blickdichte Vorhänge zum AusschlafenU seestr 5minU Amrumer 10minM10 und M13 2min- Cafes, Bars, alle Supermärkte in der Nähe, toller Bioladen um die Ecke - im Rehbergepark kann man weit joggenDeine Mitbewohnerin ist Tatjana,sie ist 24, studiert Medizin, sehr angeneh und ordentlich und im August auch viel unterwegs- nur Frauen und bitte nicht in der Wohnung rauchen, ab und an mal aufräumen und putzen aber ich denke das ist klar :)- mir ist es wichtig eine Person zu finden, die selbstständig ist und der ich vertrauen kann. Lea"
4000331,23.6000,73,163,54290,Trier Innenstadt,Neustraße,10,"Dich erwartet ein sehr helles und freundliches Zimmer das mit viel Liebe eingerichtet wurde. Es ist war etwas klein, dafür wird der Platz optimal ausgenutzt und der zweigeteilte Schrank sowie eine Komode bieten viel Stauraum. Ein sehr großes Wohnzimmer gleicht den geringen Platz absolut aus!! Das Fenster geht raus zu Neustraße, so dass man den Flair der Innenstadtlage genießen kann. (Wer sehr lärmempfindlich ist wird das Fenster eher geschlossen halten, es isoliert sehr gut, aber ich habe mich an die alltäglichen Stadtgeräusche sehr schnell gewöhnt).Wer gerne zentral wohnt, kann es nicht besser treffen. Die Neustraße ist Innenstadt genug um in kürzester Zeit überall zu sein und am Rand genug, um nicht den ganzen Touristentrubel abzubekommen. Hier gibt es viele kleine schöne Läden und Cafés, der Aldi ist nur 5min zu Fuß, (ein Netto gibt es in etwa 7min und ein REWE in ca 10min Entfernung). Da die Wohnung parallel zum Viehmarkt liegt ist man schnell dort, aber bekommt den Lärm von Festlichkeiten kaum mit. Zweimaldie Woche ist dort Markt und man kann frische Produkte aus der Region kaufen, eine Bar, Restaurants, Imbiss, Kneipe und Café versorgen einen mit allem was man braucht. Die Bushaltestellen Karl-Marx-Haus, Rathaus und Südallee liegen alle 2-5min entfernt sodass man fast an alle wichtigen Stadtbusse Anschluss hat. Der Palastgarten, TUFA, Schwimmbad, alles ist in unmittelbarer Nähe gelegen... Muss ich mehr sagen??Wir sind keine Zweck-WG sondern kochen sehr gerne, gehen mal einen Trinken oder liegen faul im Palastgarten. Da wir aus ganz verschiedenen Richtungen kommen hat jeder seinen eigenen Freundeskreis, aber trotzdem nutzen wir die Zeit zusammen. Ich hinterlasse hier 2 sehr Mitbewohner (ein Student und ein Azubi) die sich über einen neuen oder eine neue nette Mitbewohnerin auf Zeit freuen würden! :)Da ich selbst Nichtraucher bin, suche ich jemanden der in meinem Zimmer und den öffentlichen Räumen ebenfalls nicht raucht. Da meine beiden Mitbewohner aber in ihrem Zimmer rauchen, und es sich zusammen viel schöner raucht, ist es kein Ding der Unmöglichkeit )"
